latitude,longitude,confidence,,,
18.063,-91.02,76,,,
19.604,-100.448,48,,,
19.767,-101.813,93,,,
19.766,-101.802,97,,,
18.883,-96.143,59,,,
19.423,-99.811,72,,,
19.785,-102.674,72,,,
19.5,-100.82,38,,,
19.293,-99.545,60,,,
17.844,-90.996,81,,,
18.636,-95.518,40,,,
17.842,-91.003,76,,,
17.838,-90.977,71,,,
18.998,-97.992,87,,,
17.988,-91.954,37,,,
19.497,-101.546,44,,,
17.78,-90.989,60,,,
17.775,-90.962,79,,,
19.786,-104.023,74,,,
19.784,-104.007,78,,,
19.351,-100.681,20,,,
19.031,-98.452,76,,,
19.509,-101.941,96,,,
19.507,-101.929,74,,,
19.022,-98.453,88,,,
19.02,-98.444,80,,,
19.275,-100.264,81,,,
19.274,-100.254,69,,,
17.708,-90.921,76,,,
17.702,-90.894,93,,,
19.077,-98.943,50,,,
19.075,-98.933,78,,,
19.761,-104.285,55,,,
19.07,-99.093,53,,,
19.069,-99.084,49,,,
17.701,-90.9,94,,,
18.998,-98.913,50,,,
17.994,-92.855,0,,,
17.751,-91.699,0,,,
19.16,-100.224,35,,,
18.998,-99.169,52,,,
18.088,-93.55,59,,,
17.508,-90.449,20,,,
19.105,-100.102,65,,,
18.921,-98.827,71,,,
18.79,-98.262,81,,,
18.698,-97.902,70,,,
18.187,-94.796,70,,,
19.19,-101.456,81,,,
18.89,-99.307,75,,,
17.893,-93.176,74,,,
18.88,-99.299,89,,,
17.846,-93.129,57,,,
17.843,-93.11,73,,,
17.84,-93.117,78,,,
19.113,-101.496,67,,,
19.285,-102.989,87,,,
19.283,-102.976,73,,,
18.15,-95.315,35,,,
18.062,-95.217,74,,,
18.515,-98.399,44,,,
17.678,-93.529,71,,,
19.019,-103.055,90,,,
19.017,-103.041,79,,,
18.898,-102.104,63,,,
18.4,-98.549,62,,,
17.6,-93.88,94,,,
17.592,-93.887,95,,,
17.59,-93.871,89,,,
19.087,-104.286,0,,,
18.891,-103.326,71,,,
18.889,-103.312,71,,,
18.402,-99.883,58,,,
17.909,-96.801,60,,,
18.693,-102.247,93,,,
18.691,-102.236,72,,,
18.682,-102.248,100,,,
18.681,-102.237,70,,,
18.783,-103.105,62,,,
18.781,-103.091,96,,,
18.444,-100.769,47,,,
18.656,-102.516,76,,,
18.777,-103.524,37,,,
18.664,-102.729,28,,,
18.605,-102.275,72,,,
18.795,-103.844,38,,,
18.381,-100.703,75,,,
18.442,-101.214,78,,,
18.44,-101.203,91,,,
18.139,-99.274,62,,,
18.637,-103.188,75,,,
18.635,-103.173,56,,,
18.183,-99.765,59,,,
18.642,-103.18,67,,,
17.616,-96.673,41,,,
17.614,-96.662,69,,,
17.611,-96.669,60,,,
17.6,-96.659,70,,,
18.446,-102.787,80,,,
17.834,-98.408,86,,,
17.833,-98.398,65,,,
17.558,-96.703,61,,,
17.83,-98.562,81,,,
18.048,-100.109,49,,,
17.844,-98.714,84,,,
17.815,-98.648,100,,,
17.813,-98.639,80,,,
18.014,-100.256,43,,,
17.732,-98.344,78,,,
17.731,-98.334,65,,,
17.725,-98.355,82,,,
17.716,-98.356,84,,,
17.874,-99.477,55,,,
17.873,-99.468,57,,,
17.707,-98.358,60,,,
18.096,-101.122,68,,,
17.864,-99.47,67,,,
17.862,-99.46,54,,,
18.335,-103.187,46,,,
17.856,-99.734,74,,,
17.854,-99.725,80,,,
17.847,-99.736,90,,,
17.845,-99.726,69,,,
18.106,-101.735,73,,,
18.045,-101.282,79,,,
18.044,-101.272,78,,,
17.948,-100.579,56,,,
17.947,-100.569,74,,,
17.967,-100.848,62,,,
18.168,-102.925,60,,,
17.828,-100.568,46,,,
17.821,-100.521,55,,,
17.815,-100.541,43,,,
17.508,-98.812,39,,,
17.932,-102.203,0,,,
17.507,-99.622,83,,,
17.506,-99.613,69,,,
38.951,-111.714,79,,,
38.955,-111.718,70,,,
39.453,-121.202,61,,,
39.077,-119.926,75,,,
39.068,-119.928,71,,,
38.364,-121.533,56,,,
37.504,-119.931,58,,,
37.502,-119.92,79,,,
37.031,-119.331,89,,,
37.03,-119.32,84,,,
34.648,-120.14,23,,,
32.729,-114.558,24,,,
28.974,-110.851,75,,,
49.607,-105.036,73,,,
49.606,-105.041,69,,,
42.854,-114.796,64,,,
33.668,-88.849,66,,,
33.665,-88.864,83,,,
46.234,-94.407,63,,,
46.249,-94.392,62,,,
46.245,-94.411,76,,,
18.032,-76.915,51,,,
17.601,-88.673,36,,,
17.516,-90.455,79,,,
17.508,-90.494,78,,,
17.503,-90.46,67,,,
17.52,-90.464,77,,,
17.635,-90.956,77,,,
17.645,-90.923,69,,,
17.636,-90.965,63,,,
18.048,-89.072,63,,,
18.042,-89.102,100,,,
17.705,-90.893,34,,,
17.755,-90.819,40,,,
18.136,-88.936,66,,,
17.706,-90.897,47,,,
18.134,-88.94,63,,,
17.757,-90.823,52,,,
20.156,-76.096,44,,,
18.073,-89.497,89,,,
18.068,-89.504,65,,,
18.083,-89.507,81,,,
20.057,-77.499,74,,,
20.065,-77.512,100,,,
20.064,-77.524,68,,,
20.075,-77.513,81,,,
20.24,-76.345,61,,,
20.341,-75.983,74,,,
20.277,-76.523,67,,,
20.352,-75.985,62,,,
18.472,-88.532,64,,,
18.457,-88.613,72,,,
18.459,-88.62,68,,,
18.148,-90.52,71,,,
18.14,-90.558,71,,,
20.591,-75.011,58,,,
20.603,-75.011,91,,,
20.598,-74.999,53,,,
20.597,-75.016,92,,,
18.152,-90.525,64,,,
18.144,-90.563,60,,,
18.634,-88.495,64,,,
18.493,-89.481,84,,,
18.487,-89.512,81,,,
18.637,-88.503,36,,,
18.489,-89.487,90,,,
18.483,-89.518,71,,,
18.636,-88.813,56,,,
18.243,-91.139,79,,,
18.235,-91.182,82,,,
18.244,-91.143,71,,,
18.235,-91.186,70,,,
18.779,-88.705,97,,,
18.786,-88.685,85,,,
18.78,-88.712,88,,,
18.365,-91.359,64,,,
18.364,-91.362,69,,,
18.971,-88.902,38,,,
18.972,-88.909,65,,,
20.864,-77.062,68,,,
19.012,-89.095,73,,,
19.007,-89.124,67,,,
20.837,-77.689,50,,,
20.847,-77.69,67,,,
20.845,-77.702,69,,,
19.011,-89.1,77,,,
18.642,-91.172,75,,,
18.659,-91.176,56,,,
18.652,-91.139,60,,,
18.644,-91.181,70,,,
20.924,-77.816,78,,,
20.933,-78.13,57,,,
21.172,-76.386,69,,,
21.17,-76.4,79,,,
21.174,-76.392,80,,,
21.172,-76.407,66,,,
19.151,-89.324,62,,,
21.177,-76.911,43,,,
21.187,-76.913,66,,,
21.115,-78.066,63,,,
21.114,-78.077,70,,,
21.112,-78.089,64,,,
19.132,-90.381,55,,,
19.269,-90.234,63,,,
19.261,-90.239,74,,,
19.597,-88.853,58,,,
19.599,-88.858,61,,,
19.537,-89.721,75,,,
19.555,-89.7,72,,,
19.549,-89.731,69,,,
21.426,-78.353,79,,,
21.518,-78.418,72,,,
19.588,-90.403,65,,,
19.579,-90.409,64,,,
19.833,-89.307,88,,,
19.828,-89.336,94,,,
21.583,-79.114,53,,,
21.592,-79.116,86,,,
21.591,-79.126,66,,,
19.917,-89.269,61,,,
20.133,-88.311,62,,,
21.818,-77.818,82,,,
21.816,-77.83,66,,,
21.673,-78.936,95,,,
21.818,-77.825,85,,,
21.831,-77.803,59,,,
21.829,-77.815,71,,,
21.828,-77.827,95,,,
21.838,-77.828,77,,,
21.707,-79.087,79,,,
20.252,-88.245,70,,,
21.825,-78.809,67,,,
21.824,-78.82,82,,,
20.322,-88.29,60,,,
20.197,-88.943,63,,,
20.152,-89.247,54,,,
20.147,-89.275,73,,,
21.789,-79.44,44,,,
20.153,-89.254,38,,,
20.073,-89.725,63,,,
20.335,-88.63,58,,,
20.331,-88.656,78,,,
20.057,-90.118,65,,,
20.358,-88.662,84,,,
20.353,-88.687,93,,,
20.488,-88.313,73,,,
20.484,-88.337,80,,,
22.073,-78.683,66,,,
20.627,-87.939,32,,,
20.623,-87.962,68,,,
20.624,-87.945,67,,,
20.59,-88.196,64,,,
20.567,-88.313,74,,,
20.563,-88.337,79,,,
20.497,-88.678,71,,,
22.002,-79.565,84,,,
20.249,-90.244,73,,,
20.243,-90.247,70,,,
20.65,-88.361,70,,,
22.066,-79.836,73,,,
20.347,-90.134,83,,,
20.619,-88.897,81,,,
20.74,-88.332,73,,,
20.735,-88.355,67,,,
20.349,-90.108,73,,,
20.342,-90.14,74,,,
20.614,-88.875,59,,,
20.609,-88.901,81,,,
20.734,-88.337,80,,,
20.722,-88.797,64,,,
22.18,-80.476,0,,,
22.139,-80.833,61,,,
22.175,-80.915,79,,,
22.173,-80.924,90,,,
22.184,-80.916,82,,,
22.182,-80.926,90,,,
22.193,-80.918,53,,,
22.191,-80.927,84,,,
22.19,-80.937,71,,,
22.2,-80.929,47,,,
22.4,-79.682,60,,,
22.315,-80.826,71,,,
21.307,-87.108,86,,,
21.304,-87.127,26,,,
22.277,-81.297,64,,,
21.31,-87.116,80,,,
22.286,-81.298,92,,,
21.106,-89.097,86,,,
21.12,-89.1,100,,,
21.115,-89.126,75,,,
22.541,-80.659,55,,,
21.389,-87.817,78,,,
21.115,-89.078,71,,,
21.11,-89.104,99,,,
21.388,-87.823,68,,,
21.401,-87.826,61,,,
21.372,-88.417,68,,,
22.639,-80.884,39,,,
22.685,-80.685,61,,,
21.387,-88.672,52,,,
21.383,-88.696,49,,,
21.401,-88.675,59,,,
21.396,-88.7,55,,,
22.816,-80.004,58,,,
22.814,-80.014,94,,,
21.394,-88.681,91,,,
22.821,-81.154,97,,,
22.82,-81.163,79,,,
22.742,-81.831,95,,,
22.74,-81.841,91,,,
22.857,-81.294,74,,,
22.852,-81.333,52,,,
22.85,-81.342,64,,,
22.861,-81.334,100,,,
22.859,-81.344,100,,,
22.87,-81.336,96,,,
22.868,-81.345,100,,,
22.992,-80.665,64,,,
22.839,-81.735,70,,,
22.838,-81.745,95,,,
22.76,-82.388,59,,,
22.701,-83.021,67,,,
22.71,-83.022,85,,,
22.949,-81.483,44,,,
22.768,-82.708,71,,,
22.772,-82.74,72,,,
22.968,-81.477,36,,,
23.016,-81.472,90,,,
23.015,-81.481,66,,,
26.654,-78.457,62,,,
26.652,-78.47,61,,,
26.669,-78.499,69,,,
26.668,-78.512,61,,,
26.825,-81.891,53,,,
26.824,-81.901,100,,,
26.822,-81.911,91,,,
26.834,-81.893,87,,,
26.833,-81.903,100,,,
27.086,-80.496,64,,,
27.71,-80.936,80,,,
28.03,-80.736,73,,,
28.491,-80.916,70,,,
29.995,-81.511,63,,,
19.407,-155.295,91,,,
19.405,-155.274,100,,,
19.409,-155.28,100,,,
19.372,-155.073,85,,,
17.726,-98.34,56,,,
17.724,-98.36,50,,,
17.569,-100.283,56,,,
17.868,-98.442,85,,,
17.866,-98.461,37,,,
17.87,-98.45,80,,,
17.858,-99.472,35,,,
17.838,-99.749,43,,,
17.851,-99.737,38,,,
17.849,-99.751,48,,,
17.958,-99.299,83,,,
17.878,-100.631,84,,,
17.873,-100.621,58,,,
17.871,-100.637,64,,,
17.943,-100.577,83,,,
17.97,-100.847,58,,,
18.077,-100.234,72,,,
18.076,-100.249,78,,,
18.144,-99.773,84,,,
18.142,-99.79,65,,,
18.456,-97.453,73,,,
18.049,-101.283,64,,,
18.401,-98.564,64,,,
18.09,-101.121,59,,,
18.098,-101.129,59,,,
18.032,-101.745,64,,,
18.404,-99.888,73,,,
18.403,-100.287,51,,,
18.414,-100.289,47,,,
18.696,-97.9,44,,,
18.396,-100.884,40,,,
18.383,-100.99,51,,,
18.402,-100.876,71,,,
18.4,-100.89,74,,,
18.452,-100.814,66,,,
18.786,-98.268,53,,,
18.435,-101.214,67,,,
18.445,-101.698,75,,,
18.444,-101.711,51,,,
18.996,-97.989,86,,,
18.511,-102.306,77,,,
18.962,-98.8,19,,,
19.012,-98.466,56,,,
18.485,-102.805,50,,,
18.607,-102.267,100,,,
18.606,-102.279,100,,,
18.617,-102.268,78,,,
18.615,-102.28,71,,,
18.843,-100.612,79,,,
18.658,-102.52,94,,,
18.656,-102.531,36,,,
18.668,-102.512,43,,,
19.256,-97.488,69,,,
18.668,-102.737,82,,,
18.916,-101.344,76,,,
18.914,-101.357,98,,,
18.924,-101.359,95,,,
19.122,-99.99,37,,,
19.107,-100.116,39,,,
18.776,-103.095,75,,,
19.009,-101.338,73,,,
19.007,-101.35,82,,,
18.787,-103.087,100,,,
18.785,-103.097,97,,,
19.113,-101.228,86,,,
19.111,-101.241,74,,,
19.209,-100.613,73,,,
19.518,-98.828,79,,,
19.089,-103.095,76,,,
19.082,-103.147,86,,,
18.983,-103.883,48,,,
19.594,-100.445,87,,,
19.592,-100.458,68,,,
19.728,-99.386,52,,,
19.605,-100.447,21,,,
19.229,-103.42,84,,,
19.504,-101.941,74,,,
19.176,-104.49,66,,,
19.643,-101.21,70,,,
19.913,-99.673,74,,,
19.739,-101.351,55,,,
19.751,-101.339,68,,,
19.748,-101.366,92,,,
19.575,-102.745,80,,,
19.724,-101.814,97,,,
19.722,-101.826,53,,,
19.734,-101.816,87,,,
19.765,-101.799,100,,,
19.764,-101.812,100,,,
19.557,-103.507,80,,,
19.556,-103.517,67,,,
19.679,-103.5,77,,,
20.132,-102.047,61,,,
20.252,-101.983,79,,,
20.227,-102.342,88,,,
20.226,-102.353,83,,,
20.227,-102.348,87,,,
20.676,-100.179,91,,,
20.224,-103.754,100,,,
20.223,-103.764,100,,,
20.232,-103.751,100,,,
20.23,-103.761,100,,,
20.673,-100.184,59,,,
20.241,-103.752,96,,,
20.24,-103.762,79,,,
20.404,-103.782,70,,,
20.445,-103.598,91,,,
20.251,-105.156,76,,,
20.249,-105.166,71,,,
20.26,-105.158,68,,,
20.459,-104.388,93,,,
21.241,-98.137,49,,,
20.679,-103.028,75,,,
20.677,-103.039,75,,,
20.321,-105.629,73,,,
20.32,-105.638,72,,,
20.76,-103.591,51,,,
20.887,-104.219,86,,,
20.886,-104.229,28,,,
20.896,-104.221,80,,,
20.895,-104.231,46,,,
20.922,-104.231,81,,,
20.92,-104.241,62,,,
20.931,-104.232,78,,,
21.597,-101.696,72,,,
21.694,-105.235,95,,,
22.452,-99.199,87,,,
22.465,-99.201,74,,,
22.471,-104.608,79,,,
22.431,-105.69,34,,,
24.184,-100.908,59,,,
25.392,-103.389,76,,,
26.369,-107.267,72,,,
26.662,-106.896,68,,,
27.219,-107.054,63,,,
27.218,-107.064,72,,,
27.353,-109.815,100,,,
27.358,-109.811,94,,,
27.356,-109.822,70,,,
28.973,-103.173,86,,,
28.983,-103.174,55,,,
28.473,-111.436,68,,,
28.468,-111.44,48,,,
28.478,-111.443,36,,,
28.964,-110.843,94,,,
30.378,-107.059,79,,,
30.925,-108.527,85,,,
32.338,-105.838,82,,,
32.751,-105.541,100,,,
32.749,-105.554,100,,,
32.755,-105.536,79,,,
32.754,-105.549,100,,,
32.334,-115.001,53,,,
34.627,-107.741,63,,,
38.943,-111.722,41,,,
38.954,-111.712,48,,,
38.952,-111.724,89,,,
42.514,-114.481,68,,,
42.56,-114.763,79,,,
42.742,-114.675,81,,,
43.661,-117.089,80,,,
43.671,-117.093,81,,,
46.207,-118.035,95,,,
46.581,-117.449,100,,,
46.605,-117.429,46,,,
47.017,-117.464,59,,,
19.37,-155.074,100,,,
19.379,-155.075,100,,,
19.395,-155.287,68,,,
19.406,-155.279,100,,,
19.404,-155.289,100,,,
18.455,-71.242,94,,,
18.457,-71.248,94,,,
18.024,-91.658,21,,,
18.339,-91.11,89,,,
18.337,-91.122,71,,,
18.338,-91.116,90,,,
18.348,-91.118,84,,,
18.287,-91.874,5,,,
18.285,-91.887,9,,,
18.288,-92.033,67,,,
18.301,-92.022,94,,,
18.298,-92.035,98,,,
18.377,-91.627,88,,,
18.388,-91.629,81,,,
18.538,-90.952,78,,,
19.488,-90.592,43,,,
19.721,-90.099,77,,,
20.168,-89.222,89,,,
20.166,-89.231,61,,,
19.398,-96.481,4,,,
21.144,-87.944,73,,,
21.153,-87.946,74,,,
21.152,-87.955,100,,,
21.314,-87.116,71,,,
29.227,-95.202,50,,,
28.957,-110.847,65,,,
32.999,-110.767,74,,,
42.688,-111.587,67,,,
26.043,-80.445,51,,,
20.433,-75.797,51,,,
20.432,-75.787,71,,,
20.343,-76.966,71,,,
19.373,-155.076,100,,,
19.405,-155.285,100,,,
19.404,-155.27,100,,,
19.402,-155.292,100,,,
20.53,-100.921,42,,,
20.945,-104.228,100,,,
20.944,-104.217,96,,,
20.935,-104.151,25,,,
20.936,-104.229,36,,,
20.927,-104.241,18,,,
20.926,-104.231,51,,,
20.916,-104.154,38,,,
20.906,-104.155,16,,,
20.902,-104.23,12,,,
20.883,-104.166,11,,,
18.643,-92.17,47,,,
20.26,-105.155,41,,,
19.021,-98.62,33,,,
19.356,-101.948,45,,,
19.355,-101.939,27,,,
19.461,-103.518,37,,,
18.889,-99.88,60,,,
18.785,-103.09,72,,,
18.665,-102.511,33,,,
18.664,-102.501,26,,,
18.024,-100.249,17,,,
18.019,-100.247,68,,,
18.013,-100.269,21,,,
17.887,-99.475,30,,,
17.885,-99.463,32,,,
17.85,-99.739,42,,,
17.957,-100.568,36,,,
17.955,-100.558,78,,,
18.056,-101.271,79,,,
29.227,-95.196,68,,,
26.89,-101.452,72,,,
19.391,-155.078,42,,,
19.39,-155.066,23,,,
19.406,-155.279,100,,,
19.404,-155.266,100,,,
19.381,-155.08,100,,,
19.379,-155.067,100,,,
19.378,-155.055,94,,,
19.369,-155.069,92,,,
23.002,-81.813,60,,,
23.001,-81.803,100,,,
22.999,-81.792,45,,,
22.977,-82.509,85,,,
22.975,-82.499,74,,,
22.558,-80.278,25,,,
22.551,-80.285,73,,,
22.904,-82.633,48,,,
22.873,-82.732,80,,,
22.212,-79.831,58,,,
22.209,-79.817,40,,,
22.298,-80.442,84,,,
22.697,-82.905,98,,,
22.696,-82.895,94,,,
22.301,-80.447,79,,,
22.299,-80.434,64,,,
21.823,-77.796,64,,,
21.707,-79.081,79,,,
21.825,-79.799,48,,,
21.704,-79.254,71,,,
22.349,-83.345,52,,,
21.123,-88.107,44,,,
20.993,-87.644,47,,,
20.935,-88.393,74,,,
20.933,-88.38,83,,,
20.824,-88.635,83,,,
20.636,-88.936,0,,,
20.373,-89.119,0,,,
20.35,-89.143,80,,,
19.557,-90.221,75,,,
18.053,-89.086,88,,,
37.047,-77.152,56,,,
36.286,-78.393,55,,,
35.653,-78.371,33,,,
33.017,-79.881,51,,,
33.008,-79.883,56,,,
32.158,-81.192,59,,,
32.307,-82.585,81,,,
32.107,-81.219,31,,,
31.538,-84.379,76,,,
31.43,-84.332,53,,,
31.316,-86.908,44,,,
31.016,-84.6,73,,,
31.014,-84.589,82,,,
30.742,-83.986,78,,,
30.668,-83.786,78,,,
30.875,-86.738,65,,,
30.873,-86.723,85,,,
30.864,-86.739,72,,,
30.862,-86.724,85,,,
31.221,-93.866,65,,,
30.31,-89.955,44,,,
30.026,-93.208,63,,,
30.037,-93.215,56,,,
29.82,-94.021,42,,,
26.756,-81.924,47,,,
26.754,-81.913,45,,,
18.386,-68.701,72,,,
18.584,-68.993,69,,,
18.794,-69.036,81,,,
18.826,-69.213,69,,,
19.246,-69.411,45,,,
19.189,-71.438,43,,,
19.242,-71.471,28,,,
20.376,-76.733,70,,,
20.383,-76.739,82,,,
20.631,-75.909,43,,,
21.817,-77.814,53,,,
38.045,-96.219,32,,,
38.032,-96.223,93,,,
38.026,-96.198,78,,,
38.202,-97.069,51,,,
38.189,-97.073,92,,,
38.185,-97.05,82,,,
37.993,-96.237,81,,,
37.988,-96.211,60,,,
37.981,-96.242,91,,,
37.975,-96.216,80,,,
37.885,-95.88,96,,,
37.878,-95.853,100,,,
37.872,-95.826,60,,,
37.865,-95.857,69,,,
38.004,-96.531,58,,,
37.999,-96.506,70,,,
37.936,-96.23,61,,,
37.925,-96.178,93,,,
37.919,-96.153,80,,,
37.912,-96.183,94,,,
37.906,-96.157,83,,,
37.872,-95.862,92,,,
38.001,-96.512,74,,,
37.94,-96.235,67,,,
37.916,-96.188,96,,,
37.91,-96.162,97,,,
37.872,-96.424,70,,,
37.875,-96.428,61,,,
37.862,-96.433,62,,,
37.958,-96.994,78,,,
37.953,-96.971,79,,,
37.719,-95.981,58,,,
37.77,-96.329,61,,,
37.774,-96.334,65,,,
37.714,-96.189,74,,,
37.708,-96.162,61,,,
37.911,-97.212,56,,,
37.899,-97.216,39,,,
38.352,-99.589,69,,,
38.399,-99.866,47,,,
38.348,-99.595,64,,,
37.735,-96.832,57,,,
37.71,-96.84,55,,,
37.475,-96.088,56,,,
37.468,-96.119,80,,,
37.462,-96.092,81,,,
37.455,-96.124,76,,,
37.46,-96.127,62,,,
37.469,-96.543,63,,,
37.493,-96.773,88,,,
37.488,-96.749,38,,,
37.837,-98.427,82,,,
37.408,-96.455,29,,,
37.84,-98.433,71,,,
37.837,-98.414,71,,,
37.495,-96.779,81,,,
37.49,-96.755,82,,,
37.399,-96.465,70,,,
37.2,-96.058,78,,,
37.186,-96.062,46,,,
37.87,-99.347,77,,,
37.628,-98.308,77,,,
37.219,-96.374,54,,,
37.105,-96.244,39,,,
37.092,-96.248,78,,,
37.098,-96.251,81,,,
36.78,-95.316,48,,,
36.766,-95.321,81,,,
36.786,-95.354,38,,,
36.779,-95.323,88,,,
36.807,-95.509,74,,,
37.417,-98.492,61,,,
37.413,-98.473,90,,,
36.737,-95.404,72,,,
37.402,-98.476,83,,,
37.054,-96.851,80,,,
37.048,-96.827,26,,,
37.056,-96.856,44,,,
37.05,-96.832,34,,,
36.735,-95.411,68,,,
37.005,-96.873,67,,,
36.754,-95.881,53,,,
36.894,-96.561,95,,,
36.889,-96.536,87,,,
36.882,-96.566,57,,,
36.876,-96.54,59,,,
36.899,-96.566,85,,,
36.893,-96.541,88,,,
36.886,-96.571,72,,,
36.881,-96.545,83,,,
36.989,-97.169,61,,,
36.999,-97.461,50,,,
36.759,-96.503,50,,,
36.998,-97.467,57,,,
36.764,-96.507,66,,,
37.437,-100.12,88,,,
38.595,-108.025,70,,,
36.829,-97.482,61,,,
36.417,-96.532,61,,,
36.423,-96.535,74,,,
36.676,-97.904,44,,,
36.672,-97.883,67,,,
36.747,-98.305,25,,,
36.588,-98.233,34,,,
36.779,-99.391,61,,,
36.776,-99.373,84,,,
36.768,-99.394,83,,,
36.765,-99.377,83,,,
36.815,-100.433,56,,,
36.166,-97.269,42,,,
36.54,-99.365,77,,,
36.529,-99.368,46,,,
36.541,-99.371,39,,,
36.157,-97.728,54,,,
35.717,-96.286,55,,,
35.69,-96.296,56,,,
35.699,-96.3,48,,,
35.708,-97.022,56,,,
36.206,-99.622,66,,,
36.206,-99.628,70,,,
35.345,-96.028,71,,,
35.828,-98.147,51,,,
35.342,-96.034,62,,,
35.675,-98.436,58,,,
35.074,-96.14,65,,,
35.071,-96.147,60,,,
35.064,-96.117,54,,,
35.165,-97.239,62,,,
35.131,-97.257,56,,,
35.126,-97.232,63,,,
35.626,-99.707,68,,,
34.465,-96.029,43,,,
34.458,-95.999,83,,,
34.444,-96.004,65,,,
34.509,-97.847,58,,,
33.957,-96.27,75,,,
33.972,-96.75,50,,,
33.872,-97.269,43,,,
34.123,-100.502,70,,,
34.12,-100.485,69,,,
33.468,-97.625,47,,,
33.303,-98.719,58,,,
33.303,-98.724,63,,,
34.413,-105.891,100,,,
34.411,-105.88,94,,,
34.404,-105.899,60,,,
34.403,-105.888,97,,,
32.362,-98.754,55,,,
32.518,-99.577,61,,,
32.107,-97.829,75,,,
32.101,-97.802,49,,,
32.116,-97.833,68,,,
32.11,-97.806,61,,,
31.951,-97.679,47,,,
32.06,-98.91,59,,,
32.057,-98.892,47,,,
31.68,-97.722,56,,,
31.673,-97.694,72,,,
31.684,-97.698,79,,,
31.809,-100.04,46,,,
30.283,-99.146,55,,,
28.349,-108.853,43,,,
24.884,-107.53,84,,,
24.402,-107.218,51,,,
22.517,-97.948,68,,,
22.507,-97.907,45,,,
22.505,-97.913,41,,,
20.918,-104.232,55,,,
20.893,-104.157,70,,,
20.895,-104.163,41,,,
20.892,-104.146,42,,,
20.884,-104.164,48,,,
47.44,-99.055,44,,,
47.437,-99.041,38,,,
45.974,-92.584,66,,,
45.968,-92.556,72,,,
46.168,-94.439,55,,,
45.894,-94.179,47,,,
45.89,-94.187,53,,,
47.988,-109.786,20,,,
47.984,-109.792,34,,,
47.982,-109.766,65,,,
46.191,-97.519,87,,,
46.157,-97.726,61,,,
45.868,-97.041,60,,,
45.865,-97.024,52,,,
44.525,-92.342,0,,,
44.915,-96.348,16,,,
44.904,-96.353,62,,,
44.9,-96.334,53,,,
46.289,-106.42,61,,,
46.287,-106.403,62,,,
46.28,-106.723,75,,,
46.27,-106.725,96,,,
46.268,-106.709,83,,,
46.272,-106.731,79,,,
46.27,-106.714,78,,,
44.712,-97.501,76,,,
44.709,-97.485,28,,,
43.418,-96.527,74,,,
43.015,-94.917,64,,,
42.649,-97.083,73,,,
42.645,-97.064,82,,,
42.646,-97.07,82,,,
43.162,-101.519,43,,,
43.133,-101.515,44,,,
42.334,-98.094,71,,,
42.331,-98.077,44,,,
42.528,-100.568,76,,,
42.526,-100.554,67,,,
41.716,-96.782,72,,,
40.98,-95.848,74,,,
40.975,-95.824,70,,,
40.963,-95.829,85,,,
40.962,-95.835,79,,,
41.752,-100.392,82,,,
41.749,-100.378,70,,,
41.742,-100.395,70,,,
40.95,-96.34,66,,,
40.982,-96.834,67,,,
40.987,-96.838,62,,,
40.777,-96.972,60,,,
41.173,-99.709,88,,,
41.17,-99.694,99,,,
41.163,-99.712,79,,,
41.16,-99.697,89,,,
41.766,-103.513,74,,,
40.405,-96.235,57,,,
40.4,-96.213,50,,,
40.2,-97.418,63,,,
40.196,-97.398,69,,,
39.843,-96.078,51,,,
39.648,-96.716,61,,,
39.643,-96.694,95,,,
39.64,-96.701,94,,,
39.636,-96.679,72,,,
39.506,-96.513,56,,,
39.171,-96.266,42,,,
39.159,-96.271,84,,,
39.153,-96.246,85,,,
39.159,-96.276,73,,,
39.154,-96.252,89,,,
39.052,-95.914,71,,,
39.046,-95.889,71,,,
39.051,-96.452,75,,,
39.045,-96.429,86,,,
39.415,-98.517,56,,,
39.411,-98.499,52,,,
39.296,-98.274,46,,,
38.951,-97.681,66,,,
38.947,-97.661,38,,,
38.738,-97.06,43,,,
38.726,-97.065,41,,,
38.679,-97.343,69,,,
38.336,-95.915,36,,,
38.955,-98.849,66,,,
38.954,-98.855,56,,,
38.469,-96.626,89,,,
38.844,-98.59,66,,,
38.696,-97.872,76,,,
38.584,-97.337,53,,,
38.685,-97.876,82,,,
38.742,-98.377,44,,,
38.223,-95.94,96,,,
38.218,-95.914,89,,,
38.431,-96.946,70,,,
38.427,-96.924,74,,,
38.191,-95.98,62,,,
38.185,-95.954,83,,,
38.152,-95.995,98,,,
38.146,-95.969,87,,,
38.156,-95.999,81,,,
38.15,-95.972,76,,,
38.598,-98.127,58,,,
38.143,-96.003,93,,,
38.137,-95.977,94,,,
38.318,-96.918,53,,,
38.111,-95.986,55,,,
38.178,-96.403,50,,,
38.005,-95.706,61,,,
37.998,-95.678,78,,,
38.103,-96.052,44,,,
37.993,-95.687,83,,,
38.144,-96.424,86,,,
38.131,-96.428,84,,,
38.125,-96.403,47,,,
38.156,-96.603,67,,,
38.151,-96.578,77,,,
38.042,-96.214,84,,,
38.029,-96.219,90,,,
38.023,-96.193,53,,,
20.525,-104.227,17,,,
20.514,-104.23,61,,,
20.241,-103.736,91,,,
20.229,-103.738,61,,,
19.587,-100.41,55,,,
19.581,-100.383,27,,,
19.708,-101.802,33,,,
19.717,-101.805,16,,,
